年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,试卷路径,Markdown路径,听力路径,OCR方式,识别页数
2022,英语,辽宁,新高考,2021,全国卷,common,新高考Ⅱ卷,done,[打开试卷](../../papers/2022/英语/全国/新高考Ⅱ卷/2022_英语_新高考Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2022/英语/全国/新高考Ⅱ卷/2022_英语_新高考Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2022/英语/全国/新高考Ⅱ卷/2022_英语_新高考Ⅱ卷_听力.mp3),pypdf,13
2022,英语,上海,新高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2022/英语/上海/上海卷/2022_英语_上海卷_原卷.pdf),[打开Markdown](../../papers/2022/英语/上海/上海卷/2022_英语_上海卷_OCR与考点.md),[打开听力](../../papers/2022/英语/上海/上海卷/2022_英语_上海卷_听力.mp3),pypdf,18
2022,英语,江苏,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_听力.mp3),pypdf,11
2022,英语,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2022/英语/浙江/浙江卷/2022_英语_浙江卷_原卷.pdf),[打开Markdown](../../papers/2022/英语/浙江/浙江卷/2022_英语_浙江卷_OCR与考点.md),[打开听力](../../papers/2022/英语/浙江/浙江卷/2022_英语_浙江卷_听力.mp3),pypdf,10
2022,英语,福建,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_听力.mp3),pypdf,11
2022,英语,山东,新高考,2020,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_听力.mp3),pypdf,11
2022,英语,湖北,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_听力.mp3),pypdf,11
2022,英语,湖南,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_听力.mp3),pypdf,11
2022,英语,广东,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_听力.mp3),pypdf,11
2022,英语,海南,新高考,2020,全国卷,common,新高考Ⅱ卷,done,[打开试卷](../../papers/2022/英语/全国/新高考Ⅱ卷/2022_英语_新高考Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2022/英语/全国/新高考Ⅱ卷/2022_英语_新高考Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2022/英语/全国/新高考Ⅱ卷/2022_英语_新高考Ⅱ卷_听力.mp3),pypdf,13
2022,英语,重庆,新高考,2021,全国卷,common,新高考Ⅱ卷,done,[打开试卷](../../papers/2022/英语/全国/新高考Ⅱ卷/2022_英语_新高考Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2022/英语/全国/新高考Ⅱ卷/2022_英语_新高考Ⅱ卷_OCR与考点.md),[打开听力](../../papers/2022/英语/全国/新高考Ⅱ卷/2022_英语_新高考Ⅱ卷_听力.mp3),pypdf,13
2022,物理,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2022/物理/北京/北京卷/2022_物理_北京卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/北京/北京卷/2022_物理_北京卷_OCR与考点.md),,pypdf,10
2022,物理,天津,新高考,2020,地方/区域卷,local,天津卷,done,[打开试卷](../../papers/2022/物理/天津/天津卷/2022_物理_天津卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/天津/天津卷/2022_物理_天津卷_OCR与考点.md),,pypdf,6
2022,物理,河北,新高考,2021,地方/区域卷,local,河北卷,done,[打开试卷](../../papers/2022/物理/河北/河北卷/2022_物理_河北卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/河北/河北卷/2022_物理_河北卷_OCR与考点.md),,pypdf,12
2022,物理,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2022/物理/辽宁/辽宁卷/2022_物理_辽宁卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/辽宁/辽宁卷/2022_物理_辽宁卷_OCR与考点.md),,pypdf,8
2022,物理,上海,新高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2022/物理/上海/上海卷/2022_物理_上海卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/上海/上海卷/2022_物理_上海卷_OCR与考点.md),,pypdf,6
2022,物理,江苏,新高考,2021,地方/区域卷,local,江苏卷,done,[打开试卷](../../papers/2022/物理/江苏/江苏卷/2022_物理_江苏卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/江苏/江苏卷/2022_物理_江苏卷_OCR与考点.md),,pypdf,8
2022,物理,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2022/物理/浙江/浙江卷/2022_物理_浙江卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/浙江/浙江卷/2022_物理_浙江卷_OCR与考点.md),,pypdf,12
2022,物理,福建,新高考,2021,地方/区域卷,local,福建卷,done,[打开试卷](../../papers/2022/物理/福建/福建卷/2022_物理_福建卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/福建/福建卷/2022_物理_福建卷_OCR与考点.md),,pypdf,9
2022,物理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2022/物理/山东/山东卷/2022_物理_山东卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/山东/山东卷/2022_物理_山东卷_OCR与考点.md),,pypdf,11
2022,物理,湖北,新高考,2021,地方/区域卷,local,湖北卷,done,[打开试卷](../../papers/2022/物理/湖北/湖北卷/2022_物理_湖北卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/湖北/湖北卷/2022_物理_湖北卷_OCR与考点.md),,pypdf,9
2022,物理,湖南,新高考,2021,地方/区域卷,local,湖南卷,done,[打开试卷](../../papers/2022/物理/湖南/湖南卷/2022_物理_湖南卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/湖南/湖南卷/2022_物理_湖南卷_OCR与考点.md),,pypdf,11
2022,物理,广东,新高考,2021,地方/区域卷,local,广东卷,done,[打开试卷](../../papers/2022/物理/广东/广东卷/2022_物理_广东卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/广东/广东卷/2022_物理_广东卷_OCR与考点.md),,pypdf,9
2022,物理,海南,新高考,2020,地方/区域卷,local,海南卷,done,[打开试卷](../../papers/2022/物理/海南/海南卷/2022_物理_海南卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/海南/海南卷/2022_物理_海南卷_OCR与考点.md),,pypdf,7
2022,物理,重庆,新高考,2021,地方/区域卷,local,重庆卷,done,[打开试卷](../../papers/2022/物理/重庆/重庆卷/2022_物理_重庆卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/重庆/重庆卷/2022_物理_重庆卷_OCR与考点.md),,pypdf,8
2022,化学,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2022/化学/北京/北京卷/2022_化学_北京卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/北京/北京卷/2022_化学_北京卷_OCR与考点.md),,pypdf,9
2022,化学,天津,新高考,2020,地方/区域卷,local,天津卷,done,[打开试卷](../../papers/2022/化学/天津/天津卷/2022_化学_天津卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/天津/天津卷/2022_化学_天津卷_OCR与考点.md),,pypdf,9
2022,化学,河北,新高考,2021,地方/区域卷,local,河北卷,done,[打开试卷](../../papers/2022/化学/河北/河北卷/2022_化学_河北卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/河北/河北卷/2022_化学_河北卷_OCR与考点.md),,pypdf,8
2022,化学,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2022/化学/辽宁/辽宁卷/2022_化学_辽宁卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/辽宁/辽宁卷/2022_化学_辽宁卷_OCR与考点.md),,pypdf,10
2022,化学,上海,新高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2022/化学/上海/上海卷/2022_化学_上海卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/上海/上海卷/2022_化学_上海卷_OCR与考点.md),,pypdf,9
2022,化学,江苏,新高考,2021,地方/区域卷,local,江苏卷,done,[打开试卷](../../papers/2022/化学/江苏/江苏卷/2022_化学_江苏卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/江苏/江苏卷/2022_化学_江苏卷_OCR与考点.md),,pypdf,10
2022,化学,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2022/化学/浙江/浙江卷/2022_化学_浙江卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/浙江/浙江卷/2022_化学_浙江卷_OCR与考点.md),,pypdf,12
2022,化学,福建,新高考,2021,地方/区域卷,local,福建卷,done,[打开试卷](../../papers/2022/化学/福建/福建卷/2022_化学_福建卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/福建/福建卷/2022_化学_福建卷_OCR与考点.md),,pypdf,9
2022,化学,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2022/化学/山东/山东卷/2022_化学_山东卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/山东/山东卷/2022_化学_山东卷_OCR与考点.md),,pypdf,13
2022,化学,湖北,新高考,2021,地方/区域卷,local,湖北卷,done,[打开试卷](../../papers/2022/化学/湖北/湖北卷/2022_化学_湖北卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/湖北/湖北卷/2022_化学_湖北卷_OCR与考点.md),,pypdf,10
2022,化学,湖南,新高考,2021,地方/区域卷,local,湖南卷,done,[打开试卷](../../papers/2022/化学/湖南/湖南卷/2022_化学_湖南卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/湖南/湖南卷/2022_化学_湖南卷_OCR与考点.md),,pypdf,13
2022,化学,广东,新高考,2021,地方/区域卷,local,广东卷,done,[打开试卷](../../papers/2022/化学/广东/广东卷/2022_化学_广东卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/广东/广东卷/2022_化学_广东卷_OCR与考点.md),,pypdf,14
2022,化学,海南,新高考,2020,地方/区域卷,local,海南卷,done,[打开试卷](../../papers/2022/化学/海南/海南卷/2022_化学_海南卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/海南/海南卷/2022_化学_海南卷_OCR与考点.md),,pypdf,10
2022,化学,重庆,新高考,2021,地方/区域卷,local,重庆卷,done,[打开试卷](../../papers/2022/化学/重庆/重庆卷/2022_化学_重庆卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/重庆/重庆卷/2022_化学_重庆卷_OCR与考点.md),,pypdf,10
2022,生物,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2022/生物/北京/北京卷/2022_生物_北京卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/北京/北京卷/2022_生物_北京卷_OCR与考点.md),,pypdf,11
2022,生物,天津,新高考,2020,地方/区域卷,local,天津卷,done,[打开试卷](../../papers/2022/生物/天津/天津卷/2022_生物_天津卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/天津/天津卷/2022_生物_天津卷_OCR与考点.md),,pypdf,17
2022,生物,河北,新高考,2021,地方/区域卷,local,河北卷,done,[打开试卷](../../papers/2022/生物/河北/河北卷/2022_生物_河北卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/河北/河北卷/2022_生物_河北卷_OCR与考点.md),,pypdf,11
2022,生物,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2022/生物/辽宁/辽宁卷/2022_生物_辽宁卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/辽宁/辽宁卷/2022_生物_辽宁卷_OCR与考点.md),,pypdf,11
2022,生物,上海,新高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2022/生物/上海/上海卷/2022_生物_上海卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/上海/上海卷/2022_生物_上海卷_OCR与考点.md),,pypdf,7
2022,生物,江苏,新高考,2021,地方/区域卷,local,江苏卷,done,[打开试卷](../../papers/2022/生物/江苏/江苏卷/2022_生物_江苏卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/江苏/江苏卷/2022_生物_江苏卷_OCR与考点.md),,pypdf,12
2022,生物,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2022/生物/浙江/浙江卷/2022_生物_浙江卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/浙江/浙江卷/2022_生物_浙江卷_OCR与考点.md),,pypdf,10
2022,生物,福建,新高考,2021,地方/区域卷,local,福建卷,done,[打开试卷](../../papers/2022/生物/福建/福建卷/2022_生物_福建卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/福建/福建卷/2022_生物_福建卷_OCR与考点.md),,pypdf,8
2022,生物,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2022/生物/山东/山东卷/2022_生物_山东卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/山东/山东卷/2022_生物_山东卷_OCR与考点.md),,pypdf,12
2022,生物,湖北,新高考,2021,地方/区域卷,local,湖北卷,done,[打开试卷](../../papers/2022/生物/湖北/湖北卷/2022_生物_湖北卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/湖北/湖北卷/2022_生物_湖北卷_OCR与考点.md),,pypdf,9
2022,生物,湖南,新高考,2021,地方/区域卷,local,湖南卷,done,[打开试卷](../../papers/2022/生物/湖南/湖南卷/2022_生物_湖南卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/湖南/湖南卷/2022_生物_湖南卷_OCR与考点.md),,pypdf,11
2022,生物,广东,新高考,2021,地方/区域卷,local,广东卷,done,[打开试卷](../../papers/2022/生物/广东/广东卷/2022_生物_广东卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/广东/广东卷/2022_生物_广东卷_OCR与考点.md),,pypdf,10
2022,生物,海南,新高考,2020,地方/区域卷,local,海南卷,done,[打开试卷](../../papers/2022/生物/海南/海南卷/2022_生物_海南卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/海南/海南卷/2022_生物_海南卷_OCR与考点.md),,pypdf,9
2022,生物,重庆,新高考,2021,地方/区域卷,local,重庆卷,done,[打开试卷](../../papers/2022/生物/重庆/重庆卷/2022_生物_重庆卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/重庆/重庆卷/2022_生物_重庆卷_OCR与考点.md),,pypdf,12
2022,政治,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2022/政治/北京/北京卷/2022_政治_北京卷_原卷.pdf),[打开Markdown](../../papers/2022/政治/北京/北京卷/2022_政治_北京卷_OCR与考点.md),,pypdf,10
2022,政治,天津,新高考,2020,地方/区域卷,local,天津卷,done,[打开试卷](../../papers/2022/政治/天津/天津卷/2022_政治_天津卷_原卷.pdf),[打开Markdown](../../papers/2022/政治/天津/天津卷/2022_政治_天津卷_OCR与考点.md),,pypdf,5
2022,政治,河北,新高考,2021,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2022,政治,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2022/政治/辽宁/辽宁卷/2022_政治_辽宁卷_原卷.pdf),[打开Markdown](../../papers/2022/政治/辽宁/辽宁卷/2022_政治_辽宁卷_OCR与考点.md),,pypdf,8
2022,政治,上海,新高考,2017,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2022,政治,江苏,新高考,2021,地方/区域卷,local,江苏卷,done,[打开试卷](../../papers/2022/政治/江苏/江苏卷/2022_政治_江苏卷_原卷.pdf),[打开Markdown](../../papers/2022/政治/江苏/江苏卷/2022_政治_江苏卷_OCR与考点.md),,pypdf,8
2022,政治,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2022/政治/浙江/浙江卷/2022_政治_浙江卷_原卷.pdf),[打开Markdown](../../papers/2022/政治/浙江/浙江卷/2022_政治_浙江卷_OCR与考点.md),,pypdf,9
2022,政治,福建,新高考,2021,地方/区域卷,local,福建卷,done,[打开试卷](../../papers/2022/政治/福建/福建卷/2022_政治_福建卷_原卷.pdf),[打开Markdown](../../papers/2022/政治/福建/福建卷/2022_政治_福建卷_OCR与考点.md),,pypdf,10
2022,政治,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2022/政治/山东/山东卷/2022_政治_山东卷_原卷.pdf),[打开Markdown](../../papers/2022/政治/山东/山东卷/2022_政治_山东卷_OCR与考点.md),,pypdf,9
2022,政治,湖北,新高考,2021,地方/区域卷,local,湖北卷,done,[打开试卷](../../papers/2022/政治/湖北/湖北卷/2022_政治_湖北卷_原卷.pdf),[打开Markdown](../../papers/2022/政治/湖北/湖北卷/2022_政治_湖北卷_OCR与考点.md),,pypdf,7
2022,政治,湖南,新高考,2021,地方/区域卷,local,湖南卷,done,[打开试卷](../../papers/2022/政治/湖南/湖南卷/2022_政治_湖南卷_原卷.pdf),[打开Markdown](../../papers/2022/政治/湖南/湖南卷/2022_政治_湖南卷_OCR与考点.md),,pypdf,9
